,Suburb,Suburb Latitude,Suburb Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1677,Bulimba,-27.4498447,153.0600915,Cinema Cafe,-27.45114,153.0594,Café
1678,Bulimba,-27.4498447,153.0600915,Brumby's,-27.451082,153.058183,Bakery
1679,Bulimba,-27.4498447,153.0600915,Pancho's Pizza,-27.45073,153.05675,Pizza Place
1680,Bulimba,-27.4498447,153.0600915,Southside Eagles Soccer Club,-27.45200515780778,153.05666729191051,Soccer Field
1681,Bulimba,-27.4498447,153.0600915,Thai Legend,-27.45069,153.05589,Thai Restaurant
1682,Bulimba,-27.4498447,153.0600915,Sarmic Artisan Provisions & Cafe,-27.44938,153.06445,Café
1683,Camp Hill,-27.4942385,153.0771926,Cinco Bistro,-27.49326,153.07666,Bistro
1684,Camp Hill,-27.4942385,153.0771926,Swimart,-27.492952253388935,153.0786271452945,Sporting Goods Shop
1685,Camp Hill,-27.4942385,153.0771926,Loaded Shot Espresso,-27.492921865486224,153.07503314200036,Café
1686,Camp Hill,-27.4942385,153.0771926,Old Cleveland Rd - Camp Hill - 30,-27.49277796,153.074821,Bus Station
1687,Camp Hill,-27.4942385,153.0771926,Camp Hill Antique Centre,-27.49293,153.07431,Antique Shop
1688,Cannon Hill,-27.465377,153.0882595,Wray Organic,-27.46821,153.08917,Café
1689,Cannon Hill,-27.465377,153.0882595,Sea Change,-27.468845755763823,153.09052916501173,Fish & Chips Shop
1690,Cannon Hill,-27.465377,153.0882595,Espresso Stop,-27.4687569139929,153.09012981943158,Café
1691,Cannon Hill,-27.465377,153.0882595,IGA Cannon Hill,-27.46871401724181,153.0900660615905,Grocery Store
1692,Cannon Hill,-27.465377,153.0882595,Pine & Bamboo,-27.468279220212313,153.09007592807737,Chinese Restaurant
1693,Cannon Hill,-27.465377,153.0882595,Cannon Hill Railway Station,-27.465263293501792,153.0888746989234,Train Station
1694,Cannon Hill,-27.465377,153.0882595,Little Bangkok,-27.46815,153.0894,Thai Restaurant
1695,Cannon Hill,-27.465377,153.0882595,Crustaceans Seafood,-27.46816,153.09018,Seafood Restaurant
1696,Cannon Hill,-27.465377,153.0882595,'Yes' Optus,-27.467459611352282,153.09110743103122,Mobile Phone Shop
1697,Cannon Hill,-27.465377,153.0882595,Magical Rice,-27.468590700000004,153.089903,Sushi Restaurant
1698,Cannon Hill,-27.465377,153.0882595,Noodle Box,-27.46868058911059,153.09020152398364,Noodle House
1699,Cannon Hill,-27.465377,153.0882595,Pizza Capers,-27.468932,153.090166,Pizza Place
1700,Carina,-27.494252600000003,153.09002780000003,Thai Antique,-27.4963919336652,153.09391239658586,Thai Restaurant
1701,Carina,-27.494252600000003,153.09002780000003,Red Rooster,-27.49371328458861,153.0854688036034,Fast Food Restaurant
1702,Carina,-27.494252600000003,153.09002780000003,Loot Homewares,-27.495927,153.089478,Furniture / Home Store
1703,Carina,-27.494252600000003,153.09002780000003,Peter's Seafood & Takeaway,-27.495729049471343,153.08897821206762,Seafood Restaurant
1704,Carina,-27.494252600000003,153.09002780000003,Carina Day & Night Compounding Pharmacy,-27.495539184484336,153.08873459941842,Pharmacy
1705,Carina,-27.494252600000003,153.09002780000003,BWS,-27.495977474103277,153.09428045219573,Liquor Store
1706,Carina Heights,-27.501450800000004,153.0966984,Myer,-27.50269496775293,153.10146689414978,Department Store
1707,Carina Heights,-27.501450800000004,153.0966984,Grabz Gourmet Coffee Bar,-27.504287,153.093308,Coffee Shop
1708,Carina Heights,-27.501450800000004,153.0966984,Thai Antique,-27.50456,153.0934,Thai Restaurant
1709,Carina Heights,-27.501450800000004,153.0966984,Mecca Maxima,-27.502059891735577,153.10163594588,Cosmetics Shop
1710,Carindale,-27.503276399999997,153.1040678,Apple Carindale,-27.503124617596946,153.10198849325408,Electronics Store
1711,Carindale,-27.503276399999997,153.1040678,eVent Cinemas - Gold Class,-27.50356407006376,153.10296835299644,Movie Theater
1712,Carindale,-27.503276399999997,153.1040678,Crema Espresso,-27.502083571043812,153.10181669982944,Café
1713,Carindale,-27.503276399999997,153.1040678,Westfield Carindale,-27.503092069571736,153.1015017349182,Shopping Mall
1714,Carindale,-27.503276399999997,153.1040678,Guzman Y Gomez,-27.501617,153.102402,Mexican Restaurant
1715,Carindale,-27.503276399999997,153.1040678,Westfield Carindale Food Court,-27.50363893274376,153.10206661194238,Food Court
1716,Carindale,-27.503276399999997,153.1040678,Grill'd,-27.50179827458875,153.10266363805496,Burger Joint
1717,Carindale,-27.503276399999997,153.1040678,Café XS,-27.503583557644134,153.10188111861217,Café
1718,Carindale,-27.503276399999997,153.1040678,Coles,-27.502076283568563,153.10247129056444,Supermarket
1719,Carindale,-27.503276399999997,153.1040678,Carindale Hotel,-27.50138404777859,153.103074237623,Hotel
1720,Carindale,-27.503276399999997,153.1040678,Sushi Station,-27.501231277986896,153.1030994356493,Sushi Restaurant
1721,Carindale,-27.503276399999997,153.1040678,David Jones,-27.501850098507703,153.10184298453197,Department Store
1722,Carindale,-27.503276399999997,153.1040678,Hog's Breath Café,-27.50372677566839,153.10228706137613,Steakhouse
1723,Carindale,-27.503276399999997,153.1040678,Go Health Club,-27.501433540449444,153.10288645599087,Gym
1724,Carindale,-27.503276399999997,153.1040678,Lord of the Wings,-27.501303421249673,153.10296444736437,Wings Joint
1725,Carindale,-27.503276399999997,153.1040678,Salsa Fresh Mex,-27.503628249150484,153.10206152554775,Mexican Restaurant
1726,Carindale,-27.503276399999997,153.1040678,Myer,-27.50269496775293,153.10146689414978,Department Store
1727,Carindale,-27.503276399999997,153.1040678,Subway,-27.503658018092686,153.10204427230158,Sandwich Place
1728,Carindale,-27.503276399999997,153.1040678,Yum Cha Noodle Haus (麵膳),-27.501358859636532,153.10293459458723,Dim Sum Restaurant
1729,Carindale,-27.503276399999997,153.1040678,Boost Juice,-27.50362748797778,153.10195572258277,Juice Bar
1730,Carindale,-27.503276399999997,153.1040678,JB Hi-Fi,-27.501460955328696,153.10286452191946,Electronics Store
1731,Carindale,-27.503276399999997,153.1040678,Ginga Sushi Bar,-27.50145745086617,153.10291417716243,Sushi Restaurant
1732,Carindale,-27.503276399999997,153.1040678,Red Rooster,-27.503643,153.102011,Fast Food Restaurant
1733,Carindale,-27.503276399999997,153.1040678,Domino's Pizza,-27.50081,153.10313,Pizza Place
1734,Carindale,-27.503276399999997,153.1040678,eVent Cinemas,-27.503646762549604,153.10208812896167,Multiplex
1735,Carindale,-27.503276399999997,153.1040678,Hungry Jack's,-27.504969600061468,153.10025761032534,Fast Food Restaurant
1736,Carindale,-27.503276399999997,153.1040678,KFC,-27.50361359597177,153.10201551689437,Fast Food Restaurant
1737,Carindale,-27.503276399999997,153.1040678,Woolworths,-27.504440623231407,153.10165554990672,Supermarket
1738,Carindale,-27.503276399999997,153.1040678,The Coffee Club,-27.50200900107551,153.10176730039277,Coffee Shop
1739,Carindale,-27.503276399999997,153.1040678,Oporto,-27.503618273613938,153.1020608268277,Fried Chicken Joint
1740,Carindale,-27.503276399999997,153.1040678,Passiontree Velvet,-27.501677553998725,153.10264813674203,Café
1741,Carindale,-27.503276399999997,153.1040678,Big W,-27.504766171941025,153.10149757791277,Department Store
1742,Carindale,-27.503276399999997,153.1040678,Harvey Norman,-27.501399004535163,153.10448839143015,Department Store
1743,Carindale,-27.503276399999997,153.1040678,Videopro,-27.501533056851958,153.10437580461726,Camera Store
1744,Carindale,-27.503276399999997,153.1040678,Rockaway Records,-27.503611205923143,153.10184873560848,Record Shop
1745,Carindale,-27.503276399999997,153.1040678,Fernwood,-27.501304369657618,153.104689786228,Gym
1746,Carindale,-27.503276399999997,153.1040678,Mr Toys Toyworld,-27.50122546909428,153.1040686626414,Toy / Game Store
1747,Carindale,-27.503276399999997,153.1040678,Mama Korean Kitchen,-27.501479862292616,153.10295294515177,Korean Restaurant
1748,Carindale,-27.503276399999997,153.1040678,Saks Gourmet,-27.50144837627613,153.10298170068444,Coffee Shop
1749,Carindale,-27.503276399999997,153.1040678,Go Health Carindale,-27.501432894413888,153.10290405144707,Gym / Fitness Center
1750,Carindale,-27.503276399999997,153.1040678,Shinobi Ramen,-27.501415,153.102919,Ramen Restaurant
1751,Carindale,-27.503276399999997,153.1040678,We PLAY Carindale,-27.50147247314453,153.10279846191406,Playground
1752,Carindale,-27.503276399999997,153.1040678,Mövenpick,-27.501362963903834,153.10295294515177,Ice Cream Shop
1753,Carindale,-27.503276399999997,153.1040678,QBD,-27.50406476568128,153.10177972270048,Bookstore
1754,Carindale,-27.503276399999997,153.1040678,Millennium Business Centre,-27.501235358711728,153.10311972729482,Shopping Mall
1755,Carindale,-27.503276399999997,153.1040678,OPSM,-27.504201196634774,153.1017049587418,Optical Shop
1756,Carindale,-27.503276399999997,153.1040678,A Night In India,-27.50081,153.10313,Indian Restaurant
1757,Carindale,-27.503276399999997,153.1040678,The Thai Orchid,-27.50081,153.10313,Thai Restaurant
1758,Carindale,-27.503276399999997,153.1040678,David Jones Coffee Bar,-27.501346,153.101829,Coffee Shop
1759,Carindale,-27.503276399999997,153.1040678,Toscani's,-27.501457105149907,153.1029069363075,Café
1760,Chandler,-27.509561699999995,153.15791240000001,Old Cleveland Rd FS Bacton Rd,-27.50906296,153.156549,Bus Station
1761,Chandler,-27.509561699999995,153.15791240000001,Old Cleveland Rd Opp App Bacton Rd,-27.50869799,153.156751,Bus Station
1762,Chandler,-27.509561699999995,153.15791240000001,Old Cleveland Rd Opp FS Archer St,-27.50877702,153.160974,Bus Station
1763,Coorparoo,-27.4962028,153.05959730000004,Dendy Cinemas,-27.494344765094215,153.05892236779493,Indie Movie Theater
1764,Coorparoo,-27.4962028,153.05959730000004,Cafeine,-27.49495367781244,153.0595808584076,Café
1765,Coorparoo,-27.4962028,153.05959730000004,Merlo Coffee,-27.494305820270334,153.05717853381987,Coffee Shop
1766,Coorparoo,-27.4962028,153.05959730000004,Nando's,-27.493459697860835,153.05876663079516,Portuguese Restaurant
1767,Coorparoo,-27.4962028,153.05959730000004,The Gallery Soho,-27.494043931334843,153.06028337692229,Coffee Shop
1768,Coorparoo,-27.4962028,153.05959730000004,McDonald's,-27.496443343837687,153.0562209067621,Fast Food Restaurant
1769,Coorparoo,-27.4962028,153.05959730000004,Woolworths,-27.494260669197992,153.05717313426862,Supermarket
1770,Coorparoo,-27.4962028,153.05959730000004,Burrito Bar,-27.49433070352681,153.05725631071007,Burrito Place
1771,Coorparoo,-27.4962028,153.05959730000004,Coles,-27.49532322365408,153.05704771197682,Supermarket
1772,Coorparoo,-27.4962028,153.05959730000004,Coorparoo Bus Stop 23,-27.494742731997277,153.0589261523295,Bus Stop
1773,Coorparoo,-27.4962028,153.05959730000004,McCafe Coorparoo,-27.496559506065537,153.0564832964056,Fast Food Restaurant
1774,Coorparoo,-27.4962028,153.05959730000004,Flute Fine Food,-27.494266778976343,153.05734002682817,Café
1775,Coorparoo,-27.4962028,153.05959730000004,Pure Health Clubs,-27.496163056488648,153.0562743508241,Gym
1776,Gumdale,-27.495198600000002,153.1583601,Brisbane Solar Panels,-27.49776538246974,153.15812587738037,Business Service
1777,Gumdale,-27.495198600000002,153.1583601,New Cleveland Rd Opp App Judd St,-27.49171201,153.158544,Bus Station
1778,Hawthorne,-27.4623063,153.0598051,Marinara Ristorante Cafe,-27.46245,153.06032,Italian Restaurant
1779,Hawthorne,-27.4623063,153.0598051,Hawthorne Garage,-27.4614774731343,153.06060561478267,Deli / Bodega
1780,Hawthorne,-27.4623063,153.0598051,Hawthorne Cineplex,-27.46234379288199,153.06036714244743,Multiplex
1781,Hawthorne,-27.4623063,153.0598051,Downtown Istanbul,-27.462400082596915,153.06059271097183,Turkish Restaurant
1782,Hawthorne,-27.4623063,153.0598051,Purple Palate,-27.461068324217727,153.06031848557294,Wine Shop
1783,Hawthorne,-27.4623063,153.0598051,Thirsty Camel,-27.461593862646755,153.06351548760117,Liquor Store
1784,Hawthorne,-27.4623063,153.0598051,Hawthorne Park,-27.46449887937139,153.06369373912494,Park
1785,Hawthorne,-27.4623063,153.0598051,Microlot Coffee House,-27.46388,153.06412,Coffee Shop
1786,Hemmant,-27.4505703,153.13052050000002,Termite Guys Brisbane,-27.44998074824963,153.13084244728088,Home Service
1787,Hemmant,-27.4505703,153.13052050000002,Hemmant Railway Station,-27.44732508319236,153.12738174426948,Train Station
1788,Lota,-27.4679039,153.1883924,Bart's Fish Cafe,-27.466622052028683,153.19159984588623,Café
1789,Lota,-27.4679039,153.1883924,Bayside PCYC,-27.467733467520752,153.18992142117423,Gym
1790,Lota,-27.4679039,153.1883924,Lota Railway Station,-27.469830069490843,153.1885689496994,Train Station
1791,Lota,-27.4679039,153.1883924,Lota Takeaway,-27.46748710108793,153.19237814334596,Fast Food Restaurant
1792,Lytton,-27.423849100000005,153.15080600000002,BP,-27.42597233,153.15334064,Gas Station
1793,Lytton,-27.423849100000005,153.15080600000002,Fort Lytton MX,-27.422657375722252,153.1488631647523,Racetrack
1794,Manly,-27.454732899999996,153.1849108,Jan Powers Farmers Market,-27.453145,153.186762,Farmers Market
1795,Manly,-27.454732899999996,153.1849108,Cambridge Lane Espresso,-27.45433,153.184712,Café
1796,Manly,-27.454732899999996,153.1849108,Fish Cafe Food & Wine Bar,-27.454252311872782,153.1863035448595,Seafood Restaurant
1797,Manly,-27.454732899999996,153.1849108,Manly Markets,-27.453411490444292,153.1866707656873,Flea Market
1798,Manly,-27.454732899999996,153.1849108,IGA Manly,-27.454811120482667,153.18555558147267,Grocery Store
1799,Manly,-27.454732899999996,153.1849108,Cooper's Fish And Chips Cafe,-27.45119,153.186193,Fish & Chips Shop
1800,Manly,-27.454732899999996,153.1849108,The Manly Hotel,-27.45453439432104,153.1854319301491,Pub
1801,Manly,-27.454732899999996,153.1849108,Keith's On Cambridge,-27.4545,153.18604,Tea Room
1802,Manly,-27.454732899999996,153.1849108,Celtic Corner Bar & Bistro,-27.45416,153.18502,Café
1803,Manly,-27.454732899999996,153.1849108,Manly Deck Bar,-27.45416,153.18502,Pub
1804,Manly,-27.454732899999996,153.1849108,The Village Pizzeria & Gelato Bar,-27.45401,153.18593,Pizza Place
1805,Manly,-27.454732899999996,153.1849108,Moreton Bay Trailer Boat Club,-27.45286361381117,153.18874705074876,Seafood Restaurant
1806,Manly,-27.454732899999996,153.1849108,Manly Swimming Pool,-27.453397124624487,153.18732089291336,Pool
1807,Manly,-27.454732899999996,153.1849108,Baywatch Cafe,-27.45208,153.18608,Fish & Chips Shop
1808,Manly,-27.454732899999996,153.1849108,Cuttlefish Cafe,-27.453316005207263,153.1865628588356,Seafood Restaurant
1809,Manly,-27.454732899999996,153.1849108,Jetty Kiosk,-27.453471422195435,153.18926095962524,Café
1810,Manly,-27.454732899999996,153.1849108,Tide Wine Bar,-27.453508,153.18933,Bistro
1811,Manly,-27.454732899999996,153.1849108,William Gunn Jetty,-27.453219881582154,153.18935758719658,Pier
1812,Manly West,-27.461953700000002,153.16928169999997,Stanard Rd Dog Park,-27.461337,153.169217,Dog Run
1813,Morningside,-27.468465600000002,153.0731165,Flour And Chocolate Patisserie,-27.468207089943128,153.07220063079598,Bakery
1814,Morningside,-27.468465600000002,153.0731165,Curryville,-27.46780772541888,153.07263525662236,Indian Restaurant
1815,Morningside,-27.468465600000002,153.0731165,Scherhazade Indian Restaurant,-27.46714,153.07288,Indian Restaurant
1816,Morningside,-27.468465600000002,153.0731165,Lais Noodle Place,-27.4689,153.07133,Malay Restaurant
1817,Morningside,-27.468465600000002,153.0731165,Miss India,-27.469330413531036,153.07007139326936,Indian Restaurant
1818,Morningside,-27.468465600000002,153.0731165,Subway,-27.468787420412355,153.07117028289406,Sandwich Place
1819,Morningside,-27.468465600000002,153.0731165,Domino's Pizza,-27.46873,153.07179,Pizza Place
1820,Morningside,-27.468465600000002,153.0731165,Nando's,-27.46867062970135,153.07135118185386,Portuguese Restaurant
1821,Morningside,-27.468465600000002,153.0731165,Urban Espresso,-27.46822580687228,153.07214002793356,Café
1822,Morningside,-27.468465600000002,153.0731165,Morningside Laundromat,-27.46709070845235,153.07364156015208,Laundromat
1823,Morningside,-27.468465600000002,153.0731165,Health Information Pharmacy,-27.46814,153.07125,Pharmacy
1824,Morningside,-27.468465600000002,153.0731165,Lick Ice Cream,-27.469437,153.0707,Ice Cream Shop
1825,Morningside,-27.468465600000002,153.0731165,Pamper and Polish,-27.46787861598691,153.0757927894592,Health & Beauty Service
1826,Morningside,-27.468465600000002,153.0731165,SPAR Express,-27.469125598311592,153.07027764973134,Grocery Store
1827,Morningside,-27.468465600000002,153.0731165,Morningside Railway Station,-27.47101928517137,153.06935074835337,Train Station
1828,Murarrie,-27.460944199999997,153.105018,7-Eleven,-27.456864177580893,153.10571047150788,Convenience Store
1829,Murarrie,-27.460944199999997,153.105018,The Workers Kitchen,-27.458241164399347,153.10700678422216,Sandwich Place
1830,Murarrie,-27.460944199999997,153.105018,Gateway Snack Bar,-27.464501,153.105009,Snack Place
1831,Murarrie,-27.460944199999997,153.105018,Aromas Wholesale Coffee,-27.46081382931394,153.10907796046723,Coffee Shop
1832,Norman Park,-27.480455,153.0641069,Norman Park Railway Station,-27.481710970823997,153.06210079332286,Train Station
1833,Norman Park,-27.480455,153.0641069,Bennetts Road Seafood,-27.48325060630775,153.064616,Fish & Chips Shop
1834,Norman Park,-27.480455,153.0641069,Jacu Espresso,-27.483447,153.064042,Coffee Shop
1835,Norman Park,-27.480455,153.0641069,Foodworks,-27.48351,153.06465,Supermarket
1836,Norman Park,-27.480455,153.0641069,Wilson Park,-27.482211076933602,153.06099123201727,Park
1837,Norman Park,-27.480455,153.0641069,Piazza D'Oro,-27.47727064723845,153.06225623108034,Breakfast Spot
1838,Port of Brisbane,-27.382360600000002,153.1693616,Port Of Brisbane,-27.384266881102295,153.16864013671875,Harbor / Marina
1839,Seven Hills,-27.4816478,153.0755733,Seven Hills Cafe,-27.48300319846936,153.07623496997863,Café
1840,Tingalpa,-27.4759575,153.1283016,Mickle Pickle Espresso,-27.47501,153.12814,Coffee Shop
1841,Tingalpa,-27.4759575,153.1283016,Subway,-27.474591007767337,153.126086,Sandwich Place
1842,Tingalpa,-27.4759575,153.1283016,IGA Tingalpa,-27.474253999793852,153.12596916666456,Grocery Store
1843,Tingalpa,-27.4759575,153.1283016,Tingalpa Hotel,-27.47519664652633,153.12787077681514,Pub
1844,Tingalpa,-27.4759575,153.1283016,K-Kebab Drive Thru,-27.47494179075067,153.13013990617728,Kebab Restaurant
1845,Tingalpa,-27.4759575,153.1283016,Retro Espresso,-27.47415,153.12595,Coffee Shop
1846,Tingalpa,-27.4759575,153.1283016,Bottlemart - Tingalpa,-27.474145,153.125932,Liquor Store
1847,Tingalpa,-27.4759575,153.1283016,The Coffee Club Tingalpa,-27.4732520085478,153.13113521015498,Coffee Shop
1848,Tingalpa,-27.4759575,153.1283016,Fitness 4173,-27.47269,153.13078,Gym / Fitness Center
1849,Wakerley,-27.481972600000002,153.1617698,Happily Ever After Wedding Dress Cleaning,-27.481471437465334,153.16166639328003,Dry Cleaner
1850,Wakerley,-27.481972600000002,153.1617698,Progressive Health and Fitness,-27.480838,153.160966,Athletics & Sports
1851,Wakerley,-27.481972600000002,153.1617698,Mossvale On Manly District Park,-27.482306628967816,153.15867686143073,Park
1852,Wynnum,-27.445104200000003,153.17560780000002,Dramanti Artisan Coffee Roaster,-27.44654,153.17178,Coffee Shop
1853,Wynnum,-27.445104200000003,153.17560780000002,Wynnum Beach,-27.44193362341663,153.1766602016504,Beach
1854,Wynnum,-27.445104200000003,153.17560780000002,Olive Cafe,-27.443756461143494,153.173638,Coffee Shop
1855,Wynnum,-27.445104200000003,153.17560780000002,IGA SUPA Wynnum,-27.443577369785473,153.1731048360942,Grocery Store
1856,Wynnum,-27.445104200000003,153.17560780000002,Wynnum Water Park,-27.44168,153.176194,Water Park
1857,Wynnum,-27.445104200000003,153.17560780000002,Subway,-27.446268608870035,153.17214409193312,Sandwich Place
1858,Wynnum,-27.445104200000003,153.17560780000002,Pelican's Nest By The Bay,-27.4423798546515,153.1760735541271,Seafood Restaurant
1859,Wynnum,-27.445104200000003,153.17560780000002,Wynnum Tree Of Knowledge,-27.441030171991798,153.1759180574459,Park
1860,Wynnum West,-27.4539766,153.1562022,Kmart,-27.457260925092676,153.15629569896367,Department Store
1861,Wynnum West,-27.4539766,153.1562022,Woolworths,-27.456694484646757,153.15481265601477,Supermarket
1862,Wynnum West,-27.4539766,153.1562022,Domino's Pizza,-27.453553909800956,153.1564391154431,Pizza Place
1863,Wynnum West,-27.4539766,153.1562022,Hungry Jack's,-27.45684240194935,153.15389137127758,Fast Food Restaurant
1864,Wynnum West,-27.4539766,153.1562022,Fitness First,-27.457768581789836,153.15516471862793,Gym
1865,Wynnum West,-27.4539766,153.1562022,Subway,-27.456632067973782,153.15443724398196,Sandwich Place
1866,Wynnum West,-27.4539766,153.1562022,Wynnum Plaza,-27.457239213761383,153.1553001173473,Shopping Mall
1867,Wynnum West,-27.4539766,153.1562022,KFC,-27.453962141140416,153.15561307574848,Fast Food Restaurant
1868,Wynnum West,-27.4539766,153.1562022,Foodworks,-27.453333,153.156177,Supermarket
1869,Wynnum West,-27.4539766,153.1562022,Red Rock Noodles,-27.45353,153.15631,Noodle House
1870,Wynnum West,-27.4539766,153.1562022,King Yiros,-27.453594,153.156431,Greek Restaurant
1871,Wynnum West,-27.4539766,153.1562022,Red Rooster,-27.45752,153.15335,Fast Food Restaurant
1872,Wynnum West,-27.4539766,153.1562022,Specsavers Optometrists & Audiology - Wynnum Plaza,-27.456676,153.155744,Doctor's Office
1873,Wynnum West,-27.4539766,153.1562022,Gloria Jean's Coffees,-27.45681,153.15559,Café
1874,Wynnum West,-27.4539766,153.1562022,Inakaya Sushi,-27.456797952241992,153.15486868023572,Sushi Restaurant
1875,Wynnum West,-27.4539766,153.1562022,Eb Games,-27.457121257703285,153.15598466599118,Video Game Store
1876,Wynnum West,-27.4539766,153.1562022,Telstra Store,-27.457089444373292,153.1554784449373,Mobile Phone Shop
1877,Wynnum West,-27.4539766,153.1562022,Taste the Aroma Restaurant,-27.456814816902092,153.1545868084528,Café
1878,Wynnum West,-27.4539766,153.1562022,Donut King,-27.457157,153.156458,Donut Shop
1879,Wynnum West,-27.4539766,153.1562022,Coles,-27.457265953402345,153.15544377013273,Supermarket
1880,Wynnum West,-27.4539766,153.1562022,Sushi City Train,-27.457469707551095,153.1562435294864,Japanese Restaurant
1881,Anstead,-27.5404815,152.8638552,The Reserve,-27.54157,152.86273,Café
1882,Ashgrove,-27.445076,152.993363,The Junk Bar,-27.445276974591362,152.99391682776925,Cocktail Bar
1883,Ashgrove,-27.445076,152.993363,Ashgrove Fresh Fruit Market,-27.444935377752294,152.9919518289532,Fruit & Vegetable Store
1884,Ashgrove,-27.445076,152.993363,Red Hill Farmers Markets,-27.447250004353897,152.99577923935462,Farmers Market
1885,Ashgrove,-27.445076,152.993363,U&I Espresso,-27.445438536536628,152.99410183883936,Café
1886,Ashgrove,-27.445076,152.993363,The Grove,-27.44518171563649,152.9930294576662,Bar
1887,Ashgrove,-27.445076,152.993363,HUB Café Kitchen,-27.44499,152.99161,Café
1888,Ashgrove,-27.445076,152.993363,Milk,-27.444557633741514,152.99381271628465,Café
1889,Ashgrove,-27.445076,152.993363,Subway,-27.444944260140513,152.99385934618147,Sandwich Place
1890,Ashgrove,-27.445076,152.993363,Woolworths,-27.44456885368406,152.9937615373796,Supermarket
1891,Ashgrove,-27.445076,152.993363,7-Eleven,-27.446119,152.990829,Convenience Store
1892,Ashgrove,-27.445076,152.993363,Broncos Leagues Club,-27.448623634238174,152.99636868278571,Sports Club
1893,Ashgrove,-27.445076,152.993363,Home Cafe Ashgrove,-27.444819560301845,152.9916828896688,Café
1894,Ashgrove,-27.445076,152.993363,Tutto Caffe,-27.44493,152.99211,Café
1895,Ashgrove,-27.445076,152.993363,Ashgrove Marketplace,-27.444504741247144,152.99381793600654,Shopping Mall
1896,Ashgrove,-27.445076,152.993363,Chinpala Kitchen Thai,-27.445578,152.993858,Thai Restaurant
1897,Ashgrove,-27.445076,152.993363,Tsuru Sushi Cafe,-27.444711121451416,152.99385706517543,Sushi Restaurant
1898,Ashgrove,-27.445076,152.993363,Aldi,-27.44455922038779,152.99296585458552,Supermarket
1899,Ashgrove,-27.445076,152.993363,Arthur's Green,-27.447388,152.996723,Café
1900,Auchenflower,-27.4743727,152.99569499999998,Two Sisters Pizza,-27.474377180423392,152.995085144242,Pizza Place
1901,Auchenflower,-27.4743727,152.99569499999998,Fiesta Olé,-27.47425,152.99538,Mexican Restaurant
1902,Auchenflower,-27.4743727,152.99569499999998,Frog 'n' Toad,-27.47532,152.99872,Café
1903,Auchenflower,-27.4743727,152.99569499999998,Brisbane Basketball Stadium,-27.478624872003596,152.9957963265096,Basketball Court
1904,Auchenflower,-27.4743727,152.99569499999998,My Thai,-27.470567882636782,152.9959381667695,Thai Restaurant
1905,Auchenflower,-27.4743727,152.99569499999998,Deer Duck Bistro,-27.47397,152.99572,Restaurant
1906,Bellbowrie,-27.561925399999996,152.8855689,McDonald's,-27.563701637886197,152.88686080472243,Fast Food Restaurant
1907,Bellbowrie,-27.561925399999996,152.8855689,Bellbowrie Moggill Rd Bus Stop,-27.56269749651433,152.88694243549816,Bus Station
1908,Bellbowrie,-27.561925399999996,152.8855689,Bellbowrie Shopping Centre,-27.562809823696426,152.8886039402107,Shopping Mall
1909,Bellbowrie,-27.561925399999996,152.8855689,Snap Fitness,-27.56295814848273,152.88784783987376,Gym
1910,Bellbowrie,-27.561925399999996,152.8855689,Pizza Hut,-27.562787767030322,152.88823081655028,Pizza Place
1911,Bellbowrie,-27.561925399999996,152.8855689,Coles,-27.562709325900347,152.888662035833,Supermarket
1912,Bellbowrie,-27.561925399999996,152.8855689,Mocabella Cafe,-27.562857607503283,152.88861670529354,Café
1913,Brookfield,-27.494758899999997,152.91146750000001,Brookfield General Store,-27.493454193530265,152.9126125574112,Café
1914,Brookfield,-27.494758899999997,152.91146750000001,Moggill Markets,-27.494451195515595,152.91226865236558,Market
1915,Brookfield,-27.494758899999997,152.91146750000001,Brookfield Tennis Centre,-27.494652,152.916181,Tennis Court
1916,Brookfield,-27.494758899999997,152.91146750000001,Brookfield Markets,-27.494679,152.916417,Market
1917,Chapel Hill,-27.5051363,152.952349,The Kenmore,-27.506682977937384,152.94937431727195,Pub
1918,Chapel Hill,-27.5051363,152.952349,Nando's,-27.506897799319386,152.94846095890762,Portuguese Restaurant
1919,Chapel Hill,-27.5051363,152.952349,1st Choice Liquor Superstore,-27.507022964643323,152.94990779017596,Liquor Store
1920,Chapel Hill,-27.5051363,152.952349,Kenmore Plaza,-27.50673989090186,152.9480369624357,Shopping Mall
1921,Chapel Hill,-27.5051363,152.952349,Plum Cafe Bar Bistro,-27.506926434740468,152.94870829190512,Restaurant
1922,Chapel Hill,-27.5051363,152.952349,McDonald's,-27.506908512037096,152.94896417983648,Fast Food Restaurant
1923,Chapel Hill,-27.5051363,152.952349,Woolworths,-27.50667094496831,152.9478964933421,Supermarket
1924,Chapel Hill,-27.5051363,152.952349,Kenmore Plaza Seafood,-27.50681,152.94821,Seafood Restaurant
1925,Chapel Hill,-27.5051363,152.952349,Kenmore Plaza Day & Night Chemist,-27.50681,152.94821,Pharmacy
1926,Chapel Hill,-27.5051363,152.952349,Liquorland,-27.507218031877656,152.94809750805445,Liquor Store
1927,Chelmer,-27.5122288,152.97440749999998,Chelmer Oval,-27.512103654586685,152.9739831588189,Soccer Field
1928,Chelmer,-27.5122288,152.97440749999998,Chelmer Railway Station,-27.5124582709669,152.97284513446573,Train Station
1929,Chelmer,-27.5122288,152.97440749999998,Gordon Thomson Park,-27.509649054467747,152.97444871601556,Playground
