,Suburb,Suburb Latitude,Suburb Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
26,"Tian'anmen, Beijing China",39.907359,116.39126301779459,Tian'anmen Tower (天安门城楼),39.90656228127186,116.39158218479662,Historic Site
27,"Tian'anmen, Beijing China",39.907359,116.39126301779459,端门,39.90869438551294,116.3911917488673,Historic Site
28,"Tian'anmen, Beijing China",39.907359,116.39126301779459,Zhongshan Park (Zhongshan Park 中山公园),39.908765132544616,116.38860225677489,Park
29,"Tian'anmen, Beijing China",39.907359,116.39126301779459,Tian'anmen Square (天安门广场),39.90484766609122,116.39130592346193,Plaza
30,"Tian'anmen, Beijing China",39.907359,116.39126301779459,中山音乐堂 Forbidden City Concert Hall,39.90937413031904,116.38943910598755,Concert Hall
31,"Tian'anmen, Beijing China",39.907359,116.39126301779459,Imperial Ancestral Temple (劳动人民文化宫),39.91003650306397,116.39363992618892,Historic Site
32,"Tian'anmen, Beijing China",39.907359,116.39126301779459,天安门城楼,39.906590189388986,116.39138620849579,Scenic Lookout
33,"Tian'anmen, Beijing China",39.907359,116.39126301779459,Meridian Gate (午门),39.91133514459632,116.39099425540887,Historic Site
34,"Tian'anmen, Beijing China",39.907359,116.39126301779459,Subway Tian'anmen East (地铁天安门东站),39.90637846746229,116.3946533203125,Metro Station
35,"Tian'anmen, Beijing China",39.907359,116.39126301779459,Tian'anmen West Metro Station (地铁天安门西站),39.906465909468444,116.38617548519693,Metro Station
36,"Tian'anmen, Beijing China",39.907359,116.39126301779459,太和殿广场,39.91152387278725,116.39109224374126,History Museum
37,"Di'anmen, Beijing China",39.931232200000004,116.3681956,NBeer Pub (牛啤堂),39.93404163542819,116.36921812476702,Beer Bar
38,"Di'anmen, Beijing China",39.931232200000004,116.3681956,85°C Bakery Café (85度C),39.933582675784706,116.36673060783113,Bakery
39,"Di'anmen, Beijing China",39.931232200000004,116.3681956,Xalapa Mexican Restaurant,39.93405080920411,116.3691377579541,Mexican Restaurant
40,"Di'anmen, Beijing China",39.931232200000004,116.3681956,护国寺小吃(总店),39.93359975301583,116.36868307463871,Beijing Restaurant
41,"Di'anmen, Beijing China",39.931232200000004,116.3681956,Sofu Hotel 斯芙驿,39.933752162898976,116.36931690292965,Hotel
42,"Chongwenmen, Beijing China",39.8997371,116.4119567,Pentahotel Beijing,39.89753702684413,116.41160375422078,Hotel
43,"Chongwenmen, Beijing China",39.8997371,116.4119567,pentalounge,39.89742361733518,116.41117572784424,Lounge
44,"Chongwenmen, Beijing China",39.8997371,116.4119567,Pizza Hut (必胜客),39.8974400714946,116.4123720446745,Pizza Place
45,"Chongwenmen, Beijing China",39.8997371,116.4119567,Starbucks (星巴克),39.89971904316827,116.4107928401989,Coffee Shop
46,"Chongwenmen, Beijing China",39.8997371,116.4119567,Wagas,39.89672225222899,116.41237780817518,New American Restaurant
47,"Chongwenmen, Beijing China",39.8997371,116.4119567,Starbucks (星巴克),39.89993398150038,116.41138072046952,Coffee Shop
48,"Chongwenmen, Beijing China",39.8997371,116.4119567,UNIQLO (优衣库),39.89602700069125,116.41179569389828,Clothing Store
49,"Chongwenmen, Beijing China",39.8997371,116.4119567,1901 Cafe,39.89967564416807,116.40695429193106,Café
50,"Chongwenmen, Beijing China",39.8997371,116.4119567,Novotel Beijing Xin Qiao Hotel (Hotel Novotel),39.89978333456306,116.41068019803505,Hotel
51,"Chongwenmen, Beijing China",39.8997371,116.4119567,KFC (肯德基),39.89741251521714,116.41288499568367,Fast Food Restaurant
52,"Chongwenmen, Beijing China",39.8997371,116.4119567,春晓西餐厅 Citrus,39.90020191305057,116.41019088465778,Restaurant
53,"Chongwenmen, Beijing China",39.8997371,116.4119567,Utopia Chinese Restaurant,39.899924,116.41066,Chinese Restaurant
54,"Chongwenmen, Beijing China",39.8997371,116.4119567,Glory Mall (国瑞购物中心),39.896575413217185,116.41316164295698,Shopping Mall
55,"Chongwenmen, Beijing China",39.8997371,116.4119567,Costa Coffee (咖世家),39.89650942969111,116.4130982446521,Coffee Shop
56,"Chongwenmen, Beijing China",39.8997371,116.4119567,McDonald's (麦当劳),39.89629556233265,116.41278976085133,Fast Food Restaurant
57,"Chongwenmen, Beijing China",39.8997371,116.4119567,MUJI (无印良品),39.896323252032516,116.41331149342817,Department Store
58,"Chongwenmen, Beijing China",39.8997371,116.4119567,黑松白鹿(崇文门新世界),39.89838043516029,116.40682172834103,Asian Restaurant
59,"Chongwenmen, Beijing China",39.8997371,116.4119567,Beijing Dongjiaominxiang Hotel (东交民巷饭店),39.902863,116.407826,Hotel
60,"Xuanwumen Station, Beijing China",39.8983866,116.36801409999998,SUBWAY (赛百味),39.89584322818285,116.36838912963867,Sandwich Place
61,"Xuanwumen Station, Beijing China",39.8983866,116.36801409999998,KFC (肯德基),39.89674979464452,116.36851927672288,Fast Food Restaurant
62,"Xuanwumen Station, Beijing China",39.8983866,116.36801409999998,McDonald's (麦当劳),39.89913462911873,116.36315240637595,Fast Food Restaurant
63,"Xuanwumen Station, Beijing China",39.8983866,116.36801409999998,Costa Coffee (咖世家),39.89580361509595,116.36883974075317,Coffee Shop
64,"Xuanwumen Station, Beijing China",39.8983866,116.36801409999998,繁星戏剧村,39.899019555668936,116.3679428195271,Theater
65,"Xuanwumen Station, Beijing China",39.8983866,116.36801409999998,Xuanwumen Metro Station (地铁宣武门站),39.89839271784624,116.36803273111583,Metro Station
66,"Xuanwumen Station, Beijing China",39.8983866,116.36801409999998,彩云之滇云南菜,39.89877711511125,116.368035052772,Yunnan Restaurant
67,"Xuanwumen Station, Beijing China",39.8983866,116.36801409999998,SOGO Junefield Department Store (庄胜崇光百货商场 SOGO),39.89528015429718,116.36958003044127,Department Store
68,"Xuanwumen Station, Beijing China",39.8983866,116.36801409999998,BHG Market Place (BHG 华联高级超市),39.89595752450789,116.36850198302729,Supermarket
69,"Xuanwumen Station, Beijing China",39.8983866,116.36801409999998,北京西单美爵酒店 Grand Mercure Xidan Hotel Beijing,39.90205872229497,116.36808570241801,Hotel
70,"Xuanwumen Station, Beijing China",39.8983866,116.36801409999998,麻辣小站,39.898658,116.363867,Chinese Restaurant
71,"Xuanwumen Station, Beijing China",39.8983866,116.36801409999998,西堤牛排 北京庄胜崇光店,39.894903284221314,116.36953960254512,Steakhouse
72,"Xuanwumen Station, Beijing China",39.8983866,116.36801409999998,紫荆豪庭港式粤菜,39.89494219206292,116.36990276831011,Chinese Restaurant
73,"Xuanwumen Station, Beijing China",39.8983866,116.36801409999998,禾绿回转寿司,39.894590941067726,116.36923984625909,Sushi Restaurant
74,"Xuanwumen Station, Beijing China",39.8983866,116.36801409999998,五花马西北私家菜,39.8996541160043,116.36290452438,Chinese Restaurant
75,"Xuanwumen Station, Beijing China",39.8983866,116.36801409999998,Chamate (一茶一坐),39.894177225667356,116.36929749172793,Taiwanese Restaurant
76,"Xuanwumen Station, Beijing China",39.8983866,116.36801409999998,天津百饺园北京市西单店,39.902685951392684,116.36699742671141,Chinese Restaurant
77,"Xuanwumen Station, Beijing China",39.8983866,116.36801409999998,国华商场 Guohua Shopping Mall,39.89953384100911,116.36239650958578,Shopping Mall
78,"Fuchengmen, Beijing China",39.922310100000004,116.34997220000001,渔芙南,39.923274970665744,116.35229147504235,Hunan Restaurant
79,"Fuchengmen, Beijing China",39.922310100000004,116.34997220000001,Starbucks (星巴克),39.918787007606596,116.35198461244363,Coffee Shop
80,"Fuchengmen, Beijing China",39.922310100000004,116.34997220000001,Starbucks (星巴克),39.9206033464411,116.3501469016528,Coffee Shop
81,"Fuchengmen, Beijing China",39.922310100000004,116.34997220000001,KFC (肯德基),39.92216183290229,116.34754300117491,Fast Food Restaurant
82,"Fuchengmen, Beijing China",39.922310100000004,116.34997220000001,Holiday Inn,39.923804017367985,116.34820415154842,Hotel
83,"Fuchengmen, Beijing China",39.922310100000004,116.34997220000001,McDonald's (麦当劳),39.922043855687825,116.34741052493708,Fast Food Restaurant
84,"Fuchengmen, Beijing China",39.922310100000004,116.34997220000001,Costa Coffee (咖世家),39.92259370852191,116.34732658241164,Coffee Shop
85,"Fuchengmen, Beijing China",39.922310100000004,116.34997220000001,SUBWAY (赛百味),39.919183186291384,116.35201692581177,Sandwich Place
86,"Fuchengmen, Beijing China",39.922310100000004,116.34997220000001,BHG Kitchen (阜成门华联),39.92338771738437,116.34880365101252,Asian Restaurant
87,"Fuchengmen, Beijing China",39.922310100000004,116.34997220000001,万通新世界广场 Vantone New World,39.92203663655842,116.34807725482476,Flea Market
88,"Fuchengmen, Beijing China",39.922310100000004,116.34997220000001,Ajisen Ramen (味千拉麵),39.921882076026726,116.34766101837158,Ramen Restaurant
89,"Fuchengmen, Beijing China",39.922310100000004,116.34997220000001,The Pizza Company 品奇比萨,39.92264484197538,116.34678587838738,Pizza Place
90,"Fuchengmen, Beijing China",39.922310100000004,116.34997220000001,Dico's (德克士),39.92255370485278,116.34660139547114,Fast Food Restaurant
91,"Fuchengmen, Beijing China",39.922310100000004,116.34997220000001,上青天,39.924734371048885,116.3485326939619,Chinese Restaurant
92,"Fuchengmen, Beijing China",39.922310100000004,116.34997220000001,159中学游泳馆,39.92034196260409,116.35517970077981,Stadium
93,"Xizhimen, Beijing China",39.9391442,116.34927900000001,Nanjing Impressions (南京大牌档),39.940891908983765,116.34664936536932,Jiangsu Restaurant
94,"Xizhimen, Beijing China",39.9391442,116.34927900000001,Starbucks (星巴克),39.94032493715413,116.34766346500028,Coffee Shop
95,"Xizhimen, Beijing China",39.9391442,116.34927900000001,Burger King (汉堡王),39.939774,116.34637,Fast Food Restaurant
96,"Xizhimen, Beijing China",39.9391442,116.34927900000001,UNIQLO (优衣库),39.94076282763527,116.34678587838735,Clothing Store
97,"Xizhimen, Beijing China",39.9391442,116.34927900000001,Modern Toilet Restaurant,39.94063637878694,116.34650466595187,Café
98,"Xizhimen, Beijing China",39.9391442,116.34927900000001,Capita Mall (凯德 Mall),39.939956922984194,116.34626557852152,Shopping Mall
99,"Xizhimen, Beijing China",39.9391442,116.34927900000001,Pizza Hut (必胜客),39.94004756697446,116.34609983182493,Pizza Place
100,"Xizhimen, Beijing China",39.9391442,116.34927900000001,东来顺西直门饭庄,39.938575326809904,116.3499797163612,Chinese Restaurant
101,"Xizhimen, Beijing China",39.9391442,116.34927900000001,一茶一坐 Chamate,39.93997495298761,116.34878635589077,Taiwanese Restaurant
102,"Xizhimen, Beijing China",39.9391442,116.34927900000001,BreadTalk (面包新语),39.93898568469256,116.34912072802304,Bakery
103,"Xizhimen, Beijing China",39.9391442,116.34927900000001,Honeymoon Dessert (满记甜品),39.940302368911865,116.34758145933695,Dessert Shop
104,"Xizhimen, Beijing China",39.9391442,116.34927900000001,沸腾鱼乡,39.9387820620472,116.35030832182362,Chinese Restaurant
105,"Xizhimen, Beijing China",39.9391442,116.34927900000001,金汤玉线,39.939526035964676,116.34796195364005,Chinese Restaurant
106,"Xizhimen, Beijing China",39.9391442,116.34927900000001,Costa Coffee (咖世家),39.93996856365558,116.34613037127191,Coffee Shop
107,"Xizhimen, Beijing China",39.9391442,116.34927900000001,奈雪の茶,39.9394311154997,116.34682046891835,Bubble Tea Shop
108,"Xizhimen, Beijing China",39.9391442,116.34927900000001,东方沪园大酒楼,39.93918271930754,116.35184180801983,Chinese Restaurant
109,"Xizhimen, Beijing China",39.9391442,116.34927900000001,巴贝拉西直门嘉茂店,39.94123026940664,116.34878635589077,Italian Restaurant
110,"Xizhimen, Beijing China",39.9391442,116.34927900000001,Honeymoon Dessert (满记甜品),39.93984710728028,116.34603641565695,Dessert Shop
111,"Xizhimen, Beijing China",39.9391442,116.34927900000001,BHG 生活超市 BHG Lifestyle Market,39.940324814437695,116.34620936880273,Convenience Store
112,"Xizhimen, Beijing China",39.9391442,116.34927900000001,GAP,39.940608978271484,116.3458480834961,Clothing Store
113,"Xizhimen, Beijing China",39.9391442,116.34927900000001,一兆韦德健身,39.941561006432686,116.3527250289917,Gym
114,"Deshengmen, Beijing China",39.9538135,116.37322009999998,Holiday Inn Beijing Deshengmen,39.95680517394494,116.37155718313086,Hotel
115,"Deshengmen, Beijing China",39.9538135,116.37322009999998,皇城老妈,39.95442076072893,116.3744739980237,Hotpot Restaurant
116,"Deshengmen, Beijing China",39.9538135,116.37322009999998,护国寺小吃（总店）,39.95253500605646,116.37310206186768,Chinese Restaurant
117,"Deshengmen, Beijing China",39.9538135,116.37322009999998,西城人才,39.954437064190444,116.37421459893578,Baseball Field
118,"Deshengmen, Beijing China",39.9538135,116.37322009999998,Dizhen Silk Product Co Beijing,39.95227359521081,116.37457224377316,Design Studio
119,"Deshengmen, Beijing China",39.9538135,116.37322009999998,滇峰楼,39.950879299436856,116.37303865286283,Chinese Restaurant
120,"Andingmen, Beijing China",39.9477287,116.40206699999999,Wu Jin (五金),39.946748,116.400367,Café
121,"Andingmen, Beijing China",39.9477287,116.40206699999999,Chi Restaurant,39.94703,116.405573,Bistro
122,"Andingmen, Beijing China",39.9477287,116.40206699999999,宏源河边涮羊肉,39.94888916007952,116.4054329995395,Chinese Restaurant
123,"Andingmen, Beijing China",39.9477287,116.40206699999999,Chill,39.94712198895411,116.40052625449975,Lounge
124,"Andingmen, Beijing China",39.9477287,116.40206699999999,Metal Hands,39.94702780758708,116.40598289613142,Coffee Shop
125,"Andingmen, Beijing China",39.9477287,116.40206699999999,FNJI (梵几客厅),39.944098450618185,116.40433223618939,Furniture / Home Store
126,"Andingmen, Beijing China",39.9477287,116.40206699999999,Barista Coffee Roasters,39.94701494966293,116.40736153339124,Coffee Shop
127,"Andingmen, Beijing China",39.9477287,116.40206699999999,School,39.94707660703184,116.4067346107032,Bar
128,"Andingmen, Beijing China",39.9477287,116.40206699999999,失物招领 Lost & Found,39.94407619119434,116.40283380756797,Furniture / Home Store
129,"Andingmen, Beijing China",39.9477287,116.40206699999999,Pebbles Courtyard,39.94701106383059,116.40458362737836,Mexican Restaurant
130,"Andingmen, Beijing China",39.9477287,116.40206699999999,Saffron (藏红花),39.946971888620894,116.40554392926225,Spanish Restaurant
131,"Andingmen, Beijing China",39.9477287,116.40206699999999,Pizza Hut (必胜客),39.950165797434494,116.40172661933177,Pizza Place
132,"Andingmen, Beijing China",39.9477287,116.40206699999999,McDonald's (麦当劳),39.95154639275737,116.40199184417725,Fast Food Restaurant
133,"Andingmen, Beijing China",39.9477287,116.40206699999999,L'Infusion 沐茗咖啡,39.9470264798185,116.40667187375855,Café
134,"Andingmen, Beijing China",39.9477287,116.40206699999999,Arts Haven Café (秀冠咖啡),39.94408275015377,116.40540299908044,Coffee Shop
135,"Andingmen, Beijing China",39.9477287,116.40206699999999,口福居,39.94957779940137,116.40283325866054,Food Truck
136,"Andingmen, Beijing China",39.9477287,116.40206699999999,蘭LAN-Ting创意泰餐,39.946958659294374,116.40442404363856,Thai Restaurant
137,"Andingmen, Beijing China",39.9477287,116.40206699999999,April and Cafe,39.945467528037526,116.4020609171739,Coffee Shop
138,"Andingmen, Beijing China",39.9477287,116.40206699999999,Imperial Courtyard Hotel No.16,39.946687,116.398956,Hostel
139,"Andingmen, Beijing China",39.9477287,116.40206699999999,沐茗 C'est La Vie,39.946657286667616,116.40538657863586,Café
140,"Andingmen, Beijing China",39.9477287,116.40206699999999,chi,39.94701448789779,116.40562288902501,New American Restaurant
141,"Andingmen, Beijing China",39.9477287,116.40206699999999,元古本店,39.94567166032619,116.40551914302955,Tea Room
142,"Andingmen, Beijing China",39.9477287,116.40206699999999,这个那个 • Zig Zag,39.946999047948104,116.40642180222864,Spa
143,"Andingmen, Beijing China",39.9477287,116.40206699999999,桂林小馆,39.94403572620332,116.40106378600883,Chinese Restaurant
144,"Andingmen, Beijing China",39.9477287,116.40206699999999,Grand Hotel Du Palals Rouge,39.947309,116.407346,Hotel
145,"Andingmen, Beijing China",39.9477287,116.40206699999999,The V • Vampire Bar,39.94715,116.407535,Cocktail Bar
146,"Sanlitun, Beijing China",39.9361049,116.4488126,The Opposite House (瑜舍),39.93623854878213,116.44864160393983,Hotel
147,"Sanlitun, Beijing China",39.9361049,116.4488126,Page One (叶壹堂),39.93434940900254,116.44905410767903,Bookstore
148,"Sanlitun, Beijing China",39.9361049,116.4488126,The Black Moth,39.93476195512906,116.44912246237354,Cocktail Bar
149,"Sanlitun, Beijing China",39.9361049,116.4488126,Nali Patio (那里花园),39.93482015860043,116.44854815714633,Shopping Mall
150,"Sanlitun, Beijing China",39.9361049,116.4488126,Jing Yaa Tang (京雅堂),39.936416706637196,116.44861252205892,Peking Duck Restaurant
151,"Sanlitun, Beijing China",39.9361049,116.4488126,El Barrio,39.9348241271742,116.44852371383807,Mexican Restaurant
152,"Sanlitun, Beijing China",39.9361049,116.4488126,Lily Nails,39.935816509276584,116.44859588822482,Nail Salon
153,"Sanlitun, Beijing China",39.9361049,116.4488126,Mosto,39.93488586757074,116.44851191154576,South American Restaurant
154,"Sanlitun, Beijing China",39.9361049,116.4488126,Taikoo Li Sanlitun North (三里屯太古里北区),39.9371282871573,116.44821420535987,Shopping Plaza
155,"Sanlitun, Beijing China",39.9361049,116.4488126,Bottega,39.93479535730027,116.44859991967677,Italian Restaurant
156,"Sanlitun, Beijing China",39.9361049,116.4488126,La Social,39.93509744658471,116.4486677791995,Arepa Restaurant
157,"Sanlitun, Beijing China",39.9361049,116.4488126,Carmen Tapas Spanish Bar (卡门西班牙餐厅),39.935109633926324,116.44849055974505,Tapas Restaurant
158,"Sanlitun, Beijing China",39.9361049,116.4488126,MOKA Bros,39.934622652320456,116.44848435379373,Café
159,"Sanlitun, Beijing China",39.9361049,116.4488126,绿川 Midorikawa,39.93432631994062,116.44987375571715,Japanese Restaurant
160,"Sanlitun, Beijing China",39.9361049,116.4488126,Niajo,39.934850494828815,116.44897994029535,Spanish Restaurant
161,"Sanlitun, Beijing China",39.9361049,116.4488126,北27号 N27th,39.935018568959485,116.44856981476333,Shanxi Restaurant
162,"Sanlitun, Beijing China",39.9361049,116.4488126,Taikoo Li Sanlitun (三里屯太古里),39.9332539813485,116.44858133999325,Shopping Mall
163,"Sanlitun, Beijing China",39.9361049,116.4488126,Moleskine Café,39.9344737589505,116.44850650801618,Department Store
164,"Sanlitun, Beijing China",39.9361049,116.4488126,Nespresso Boutique (奈斯派索咖啡精品店),39.93447441089294,116.44863207839803,Coffee Shop
165,"Sanlitun, Beijing China",39.9361049,116.4488126,Agua,39.93486391061948,116.44859435442214,Spanish Restaurant
166,"Sanlitun, Beijing China",39.9361049,116.4488126,Lily's American Diner (LAD),39.937162340418084,116.445889768855,American Restaurant
167,"Sanlitun, Beijing China",39.9361049,116.4488126,Saigon Mama (西贡妈妈),39.93387718103571,116.44873645687906,Vietnamese Restaurant
168,"Sanlitun, Beijing China",39.9361049,116.4488126,Haru Teppanyaki & Sushi,39.93723445713804,116.44777833074097,Japanese Restaurant
169,"Sanlitun, Beijing China",39.9361049,116.4488126,Soloist Coffee,39.934121514948735,116.44749891306549,Coffee Shop
170,"Sanlitun, Beijing China",39.9361049,116.4488126,Cacha Cacha,39.937027,116.448241,Thai Restaurant
171,"Sanlitun, Beijing China",39.9361049,116.4488126,隐泉日本料理 Hatsune,39.93337074087622,116.44831931247762,Japanese Restaurant
172,"Sanlitun, Beijing China",39.9361049,116.4488126,Gelato Stick,39.93564964049484,116.44911149995697,Ice Cream Shop
173,"Sanlitun, Beijing China",39.9361049,116.4488126,CHEERS进口葡萄酒折扣店 三里屯店,39.938288808276205,116.44916731254679,Wine Bar
174,"Sanlitun, Beijing China",39.9361049,116.4488126,Kai 开吧,39.93485342317182,116.44810932895616,Bar
175,"Sanlitun, Beijing China",39.9361049,116.4488126,Softree,39.93688856898824,116.44833780474947,Ice Cream Shop
176,"Sanlitun, Beijing China",39.9361049,116.4488126,Cicada Ultra Lounge,39.93687037460446,116.44766205731229,Lounge
177,"Sanlitun, Beijing China",39.9361049,116.4488126,Hollister Co.,39.933297092827885,116.44810561502588,Clothing Store
178,"Sanlitun, Beijing China",39.9361049,116.4488126,Transit (渡金湖),39.93677396472912,116.44781833251976,Chinese Restaurant
179,"Sanlitun, Beijing China",39.9361049,116.4488126,Let's Burger Plus,39.937072914874584,116.44819858780426,Burger Joint
180,"Sanlitun, Beijing China",39.9361049,116.4488126,Catherine de France,39.936854555395804,116.44457221244463,Salon / Barbershop
181,"Sanlitun, Beijing China",39.9361049,116.4488126,Miles Bar,39.9345743649308,116.44568458512792,Cocktail Bar
182,"Sanlitun, Beijing China",39.9361049,116.4488126,HEYTEA (喜茶),39.93386032204075,116.44838939245062,Bubble Tea Shop
183,"Sanlitun, Beijing China",39.9361049,116.4488126,Starbucks (星巴克),39.93299851154642,116.44850077313005,Coffee Shop
184,"Sanlitun, Beijing China",39.9361049,116.4488126,Ming Bar,39.936537,116.453746,Cocktail Bar
185,"Sanlitun, Beijing China",39.9361049,116.4488126,Buona Bocca,39.936074,116.445327,Wine Bar
186,"Sanlitun, Beijing China",39.9361049,116.4488126,Jenny Lou's (婕妮璐),39.93646222479969,116.44546278420488,Supermarket
187,"Sanlitun, Beijing China",39.9361049,116.4488126,Hidden House,39.93418496310593,116.44423544998435,Speakeasy
188,"Sanlitun, Beijing China",39.9361049,116.4488126,面 TUN NOODLES,39.935852878925445,116.44843669829902,Chinese Restaurant
189,"Sanlitun, Beijing China",39.9361049,116.4488126,2nd Floor,39.93508313934813,116.44835650342952,Whisky Bar
190,"Sanlitun, Beijing China",39.9361049,116.4488126,粟库泰 Sukhothai Thai Restaurant,39.93430231098968,116.44886948755831,Thai Restaurant
191,"Sanlitun, Beijing China",39.9361049,116.4488126,Village Café,39.93622587967962,116.44861985628042,Café
192,"Sanlitun, Beijing China",39.9361049,116.4488126,Cappuccino,39.939513257171924,116.44911726255869,French Restaurant
193,"Sanlitun, Beijing China",39.9361049,116.4488126,Café Flo,39.9336398866563,116.44873341674396,French Restaurant
194,"Sanlitun, Beijing China",39.9361049,116.4488126,康二姐串串香 KANG,39.93509003631677,116.44638619585048,Chinese Restaurant
195,"Sanlitun, Beijing China",39.9361049,116.4488126,Godiva Chocolate Cafe,39.93311379440332,116.44907604177168,Chocolate Shop
196,"Sanlitun, Beijing China",39.9361049,116.4488126,Taoyuan Village (桃园眷村),39.9329600937303,116.44719337348889,Taiwanese Restaurant
197,"Sanlitun, Beijing China",39.9361049,116.4488126,Bellagio (鹿港小鎮),39.93421384251879,116.44836980086109,Taiwanese Restaurant
198,"Sanlitun, Beijing China",39.9361049,116.4488126,Biteapitta (吧嗒饼),39.935016895601336,116.44800971991661,Middle Eastern Restaurant
199,"Sanlitun, Beijing China",39.9361049,116.4488126,Mojito Man,39.9345117371873,116.44804236056103,Cocktail Bar
200,"Sanlitun, Beijing China",39.9361049,116.4488126,Starbucks (星巴克),39.93703062139662,116.44823064080188,Coffee Shop
201,"Sanlitun, Beijing China",39.9361049,116.4488126,Mr Shi's Dumpling,39.934579626790565,116.44459021386493,Dumpling Restaurant
202,"Sanlitun, Beijing China",39.9361049,116.4488126,Bocata,39.93597423179004,116.44934156231434,Sandwich Place
203,"Sanlitun, Beijing China",39.9361049,116.4488126,Pinotage,39.931924021113865,116.44801894072243,African Restaurant
204,"Sanlitun, Beijing China",39.9361049,116.4488126,Megabox Cinema (美嘉欢乐影城),39.933276467812355,116.44841497167701,Movie Theater
205,"Sanlitun, Beijing China",39.9361049,116.4488126,Swing Bar Beijing,39.93344812286818,116.44912728446779,Karaoke Bar
206,"Sanlitun, Beijing China",39.9361049,116.4488126,Róng (容),39.936486,116.454015,Cocktail Bar
207,"Sanlitun, Beijing China",39.9361049,116.4488126,Baker & Spice,39.93697546695887,116.44825408389687,Bakery
208,"Sanlitun, Beijing China",39.9361049,116.4488126,TigerMaMa·小老虎澳门食店,39.934555096594764,116.44502001702357,Cantonese Restaurant
209,"Sanlitun, Beijing China",39.9361049,116.4488126,Apple Sanlitun (Apple 三里屯),39.93503,116.454214,Electronics Store
210,"Sanlitun, Beijing China",39.9361049,116.4488126,Koyama (小山日本料理),39.93720598811146,116.44818014277925,Japanese Restaurant
211,"Sanlitun, Beijing China",39.9361049,116.4488126,Taps Bar & Grill 酒阀德国餐吧,39.935935899441645,116.44780677547742,German Restaurant
